cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class,walk_node,walk_snap_distance_m,walk_distance_healthcare_m,walk_minutes_healthcare,walk_unreachable_healthcare,walk_distance_education_m,walk_minutes_education,walk_unreachable_education,walk_distance_market_m,walk_minutes_market,walk_unreachable_market,walk_distance_park_m,walk_minutes_park,walk_unreachable_park,walk_distance_transport_m,walk_minutes_transport,walk_unreachable_transport,walk_healthcare_10min_count,walk_healthcare_15min_count,walk_healthcare_30min_count,walk_education_10min_count,walk_education_15min_count,walk_education_30min_count,walk_market_10min_count,walk_market_15min_count,walk_market_30min_count,walk_park_10min_count,walk_park_15min_count,walk_park_30min_count,walk_transport_10min_count,walk_transport_15min_count,walk_transport_30min_count,drive_node,drive_minutes_healthcare,walk_drive_ratio_healthcare,drive_minutes_education,walk_drive_ratio_education,drive_minutes_market,walk_drive_ratio_market,drive_minutes_park,walk_drive_ratio_park,drive_minutes_transport,walk_drive_ratio_transport,built_intensity_proxy,service_gap_score,service_desert_score,largest_service_gap,walk_unreachable_service_count,heat_exposure_score,air_exposure_score,green_deficit_score,environmental_burden_score
C006_006,6,6,0.5625,1296.0,123875.902725,54.062387,0.220224,2304.0,30,53.333333,3,5.333333,1,1.777778,4,7.111111,10,17.777778,1,1.777778,0,0.0,0,0.0,11,19.555556,416.979636,300.529332,288.804191,198.67093,170.148259,0.051456,0.0,0.0,0.0,0.035121,0.0,0.045713,0.13229,7.776123,13.824219,62,110.222222,8,0.012461,0.008078,3,0.387178,-0.454164,Cluster 3 · building-dense / limited recreation POIs,15311,49.862624,926.082096,11.576026,False,425.262954,5.315787,False,425.262954,5.315787,False,275.692184,3.446152,False,494.301105,6.178764,False,0,2,46,3,13,147,2,10,97,2,2,10,1,3,21,3276697138,1.628169,7.109845,0.870327,6.107807,0.870327,6.107807,1.314832,2.620984,1.454477,4.248101,69.673406,40.5521,33.173257,healthcare,0,53.631,55.295,13.009,44.058
C006_007,6,7,0.5625,1220.0,136150.645915,65.138501,0.242046,2168.888889,51,90.666667,3,5.333333,0,0.0,3,5.333333,10,17.777778,1,1.777778,4,7.111111,0,0.0,30,53.333333,290.415865,524.930543,283.463382,480.758668,357.138355,0.035246,0.0,0.0,0.166786,0.048618,0.0,0.0,0.25065,10.350106,18.400188,75,133.333333,8,0.012461,0.01102,3,0.586845,-0.364451,Cluster 3 · building-dense / limited recreation POIs,38851,9.400474,354.946035,4.436825,False,768.039108,9.600489,False,482.690743,6.033634,False,814.60207,10.182526,False,473.759142,5.921989,False,4,10,99,2,23,293,5,14,161,0,3,13,1,3,28,3269737096,0.724554,6.12353,1.443139,6.652506,0.986305,6.117411,1.378159,7.388499,0.911243,6.498805,69.466045,39.152411,31.979543,education,0,57.434,60.062,19.946,48.982
C006_008,6,8,0.5625,1488.0,141947.388966,61.906441,0.252351,2645.333333,70,124.444444,2,3.555556,7,12.444444,2,3.555556,17,30.222222,0,0.0,1,1.777778,0,0.0,41,72.888889,167.671103,59.591216,448.833255,175.097612,577.194738,0.081301,0.0,0.0,0.443918,0.0,0.0,0.0,0.525219,14.30318,25.427875,134,238.222222,8,0.012461,0.01438,3,1.551557,-0.414843,Cluster 3 · building-dense / limited recreation POIs,14414,76.799143,1111.922242,13.899028,False,646.226157,8.077827,False,700.374134,8.754677,False,503.242352,6.290529,False,1356.038401,16.95048,False,0,2,44,2,6,180,2,6,104,1,2,12,0,0,18,346621472,0.137105,101.375403,0.0,,0.925771,9.456632,0.106532,59.048114,1.122067,15.106482,73.535511,47.871306,40.269968,education,0,72.558,75.058,50.288,67.866
C006_009,6,9,0.5625,2067.0,253271.618617,102.7132,0.450261,3674.666667,397,705.777778,8,14.222222,49,87.111111,28,49.777778,77,136.888889,7,12.444444,10,17.777778,7,12.444444,211,375.111111,119.253704,154.129946,58.929543,437.72885,277.793008,0.22281,0.0,0.0,0.026539,0.003617,0.0,0.0,0.252966,16.314042,29.002742,150,266.666667,8,0.012461,0.017004,2,4.524801,-0.645321,Cluster 2 · recreation/culture-rich / transport-POI-rich,13827,22.237621,288.50074,3.606259,False,257.469937,3.218374,False,87.373384,1.092167,False,643.807582,8.047595,False,389.233724,4.865422,False,14,47,237,72,191,617,42,103,386,2,9,35,9,19,77,373383849,0.752138,4.794677,0.556468,5.783571,0.556468,1.962676,1.431272,5.622686,0.984976,4.939637,91.757387,16.047823,15.254167,park,0,87.784,83.281,34.977,73.006
C006_010,6,10,0.5625,1997.0,283407.852563,118.526182,0.503836,3550.222222,945,1680.0,37,65.777778,84,149.333333,87,154.666667,228,405.333333,11,19.555556,13,23.111111,7,12.444444,478,849.777778,129.644052,69.139218,69.139218,255.514723,152.691232,0.355627,0.000478,0.0,0.019987,0.006165,0.0,0.003357,0.385615,17.101029,30.40183,150,266.666667,8,0.012461,0.019706,2,5.881129,-0.564363,Cluster 2 · recreation/culture-rich / transport-POI-rich,38518,25.824207,231.166298,2.889579,False,150.026586,1.875332,False,106.786993,1.334837,False,551.845998,6.898075,False,304.412873,3.805161,False,28,56,235,99,201,546,73,144,352,4,7,31,13,31,82,11416918194,0.47615,6.068634,0.287712,6.518087,0.187732,7.110324,1.420803,4.855054,0.625724,6.081217,93.260757,13.423406,12.880624,park,0,89.253,82.644,25.521,71.007
C006_011,6,11,0.5625,1942.0,300949.722417,134.430619,0.535022,3452.444444,770,1368.888889,39,69.333333,53,94.222222,53,94.222222,165,293.333333,14,24.888889,21,37.333333,6,10.666667,419,744.888889,65.340701,105.517193,95.205687,333.254261,184.945894,0.0,0.00043,0.0,0.0,0.003066,0.0,0.0,0.003496,15.48648,27.53152,113,200.888889,8,0.012461,0.021794,2,5.592966,-0.405465,Cluster 2 · recreation/culture-rich / transport-POI-rich,12503,28.99268,90.668312,1.133354,False,184.279492,2.303494,False,140.910934,1.761387,False,455.419025,5.692738,False,303.110578,3.788882,False,36,61,218,61,137,452,68,122,336,4,8,31,18,29,90,382012585,0.142575,7.949151,0.360224,6.394618,0.25869,6.808858,0.988229,5.760545,0.634678,5.969769,72.395023,12.636081,10.543169,education,0,89.098,80.645,31.835,71.824
C006_012,6,12,0.5625,1750.0,227122.085188,95.687768,0.403773,3111.111111,265,471.111111,12,21.333333,16,28.444444,9,16.0,57,101.333333,16,28.444444,8,14.222222,2,3.555556,145,257.777778,57.981649,100.780233,82.114,528.246043,136.307673,0.018408,0.0,0.0,0.023697,0.019288,0.0,0.0,0.061394,12.313604,21.890852,98,174.222222,8,0.012461,0.023796,6,4.190057,-0.052176,Cluster 6 · high building coverage / retail-rich,12116,4.708097,38.036049,0.475451,False,111.495429,1.393693,False,136.905567,1.71132,False,1209.271452,15.115893,False,243.27817,3.040977,False,16,36,185,20,53,274,22,41,251,0,0,27,12,23,73,2320057546,0.077453,6.138606,0.248172,5.615832,0.306905,5.576058,1.602763,9.43115,0.625947,4.858204,80.974598,28.450622,25.202915,park,0,76.104,71.306,28.095,62.422
C006_013,6,13,0.5625,1889.0,145907.591723,34.813377,0.259391,3358.222222,101,179.555556,7,12.444444,17,30.222222,6,10.666667,20,35.555556,0,0.0,8,14.222222,3,5.333333,40,71.111111,168.057845,168.057845,167.184515,439.5139,542.192405,0.284161,0.0,0.0,0.03045,0.028775,0.0,0.0,0.343386,10.312711,18.333708,125,222.222222,8,0.012461,0.025247,6,2.389715,-0.002586,Cluster 6 · high building coverage / retail-rich,38128,27.765184,635.597876,7.944973,False,299.675315,3.745941,False,684.699715,8.558746,False,1166.281112,14.578514,False,843.197954,10.539974,False,8,14,110,13,36,234,4,18,265,0,1,20,0,9,62,3731842524,1.5257,5.207429,1.304893,2.870688,1.304893,6.558963,1.79353,8.128393,2.361536,4.463185,79.834111,40.736781,35.80782,park,0,62.356,65.708,22.706,53.617
C006_014,6,14,0.5625,1709.0,246048.057879,123.09433,0.437419,3038.222222,220,391.111111,18,32.0,16,28.444444,13,23.111111,43,76.444444,3,5.333333,7,12.444444,3,5.333333,117,208.0,174.687206,133.021509,144.081462,76.950612,235.32218,0.115755,0.0,0.0,0.005754,0.002531,0.0,0.0,0.124039,14.207152,25.257159,131,232.888889,8,0.012461,0.026504,6,4.052711,-0.039879,Cluster 6 · high building coverage / retail-rich,10555,6.36952,135.130776,1.689135,False,155.325397,1.941567,False,202.107705,2.526346,False,169.095399,2.113692,False,277.563425,3.469543,False,15,31,145,22,79,362,20,84,390,3,7,31,6,14,74,4415519278,0.243892,6.92575,0.282126,6.881908,0.417463,6.051672,0.340748,6.203098,0.513632,6.754917,86.236392,15.367418,14.098352,education,0,83.235,77.026,24.44,66.363
C006_015,6,15,0.5625,1656.0,266978.623097,125.440694,0.474629,2944.0,912,1621.333333,38,67.555556,69,122.666667,89,158.222222,255,453.333333,8,14.222222,11,19.555556,9,16.0,433,769.777778,137.522951,76.2216,66.411988,302.050834,257.498794,0.047413,0.001012,0.0,0.022084,0.017748,0.0,0.0,0.088257,14.041383,24.962458,139,247.111111,8,0.012461,0.027248,2,5.582786,-0.032972,Cluster 2 · recreation/culture-rich / transport-POI-rich,10317,39.395868,330.973916,4.137174,False,89.550163,1.119377,False,173.939834,2.174248,False,473.462177,5.918277,False,430.946509,5.386831,False,25,52,151,54,139,447,71,157,482,3,11,41,7,16,58,12048976267,0.377257,10.966456,0.405821,2.758302,0.082455,26.368825,0.679064,8.715342,0.665597,8.093237,85.484707,13.170684,12.023626,healthcare,0,83.624,75.949,21.229,65.339
C006_016,6,16,0.5625,1712.0,261354.143514,128.801296,0.46463,3043.555556,419,744.888889,11,19.555556,39,69.333333,94,167.111111,68,120.888889,4,7.111111,23,40.888889,2,3.555556,178,316.444444,369.007136,24.254664,123.654561,274.564241,112.528576,0.0,0.0,0.0,0.025041,0.008408,0.0,0.0,0.033449,16.829834,29.919704,205,364.444444,8,0.012461,0.027729,2,4.946751,-0.184233,Cluster 2 · recreation/culture-rich / transport-POI-rich,9693,8.599689,438.628899,5.482861,False,23.534543,0.294182,False,175.274807,2.190935,False,456.559253,5.706991,False,137.702997,1.721287,False,17,45,154,55,128,468,47,167,516,7,14,42,10,16,69,4018048427,0.743994,7.369493,0.0,,0.368931,5.938604,1.024548,5.570251,0.269573,6.385247,69.440124,12.50972,10.215947,healthcare,0,86.104,80.257,24.72,68.712
C006_017,6,17,0.5625,1278.0,217444.418433,140.290823,0.386568,2272.0,159,282.666667,6,10.666667,15,26.666667,21,37.333333,35,62.222222,1,1.777778,4,7.111111,1,1.777778,76,135.111111,89.679856,95.302313,133.560221,124.834851,485.329118,0.084097,0.0,0.0,0.01044,0.04473,0.0,0.0,0.139267,11.012772,19.578262,91,161.777778,8,0.012461,0.027623,6,3.243547,0.205108,Cluster 6 · high building coverage / retail-rich,8547,78.753737,165.041045,2.063013,False,78.753737,0.984422,False,165.041045,2.063013,False,113.632755,1.420409,False,546.354542,6.829432,False,5,15,137,20,70,443,16,76,473,1,3,33,1,10,63,386278446,0.147234,14.011785,0.0,,0.147234,14.011785,0.059515,23.866432,0.798026,8.557903,79.160187,17.048989,14.917203,healthcare,0,68.966,62.799,8.593,51.714
C006_018,6,18,0.5625,2425.0,271652.983974,101.945982,0.482939,4311.111111,207,368.0,9,16.0,25,44.444444,12,21.333333,44,78.222222,3,5.333333,6,10.666667,2,3.555556,106,188.444444,101.051504,24.355327,22.304206,311.609318,167.356783,0.080574,0.0,0.0,0.007514,0.026221,0.0,0.0,0.114308,15.406512,27.389355,131,232.888889,8,0.012461,0.027293,6,4.619644,-0.206545,Cluster 6 · high building coverage / retail-rich,8499,19.158379,173.151424,2.164393,False,52.5539,0.656924,False,26.045094,0.325564,False,721.366206,9.017078,False,279.914528,3.498932,False,8,15,97,31,52,313,20,34,259,1,5,29,5,9,46,3639400281,0.304908,7.098511,0.057002,11.524529,0.0,,1.198512,7.523559,0.460001,7.606358,92.638673,19.517885,18.65582,park,0,88.328,84.137,18.429,69.386
C006_019,6,19,0.5625,2752.0,250103.849596,59.721942,0.444629,4892.444444,171,304.0,8,14.222222,22,39.111111,14,24.888889,28,49.777778,1,1.777778,6,10.666667,3,5.333333,89,158.222222,168.36954,96.664457,116.978263,403.216745,365.527162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.000953,28.446139,132,234.666667,8,0.012461,0.026641,6,3.43538,-0.323671,Cluster 6 · high building coverage / retail-rich,7962,56.249059,297.252271,3.715653,False,297.252271,3.715653,False,262.83428,3.285428,False,664.418538,8.305232,False,645.097157,8.063714,False,3,10,65,13,51,221,8,31,164,1,4,23,3,9,36,476014659,0.513219,7.239904,0.513219,7.239904,0.454467,7.229185,1.176117,7.061571,1.106988,7.284376,74.002074,29.305988,24.734618,education,0,92.17,85.435,58.289,81.342
C006_020,6,20,0.5625,1166.0,135469.499644,80.844222,0.240835,2072.888889,42,74.666667,0,0.0,3,5.333333,2,3.555556,13,23.111111,1,1.777778,3,5.333333,0,0.0,20,35.555556,511.310637,317.793989,173.967152,736.175775,374.343956,0.0,0.0,0.0,0.001807,0.001214,0.0,0.0,0.003021,7.18792,12.778524,38,67.555556,8,0.012461,0.025526,3,0.257585,0.232085,Cluster 3 · building-dense / limited recreation POIs,7463,34.968755,599.658444,7.495731,False,405.727359,5.071592,False,163.777535,2.047219,False,982.279065,12.278488,False,503.899311,6.298741,False,1,5,53,5,21,212,3,12,172,0,2,23,2,9,42,4353507336,1.262119,5.939004,0.813944,6.230886,0.219873,9.310934,1.834873,6.691736,0.890365,7.074334,52.903059,38.821928,27.851564,education,0,56.252,52.605,46.314,52.491
C006_021,6,21,0.5625,590.0,87643.055874,97.08223,0.15581,1048.888889,34,60.444444,2,3.555556,14,24.888889,2,3.555556,1,1.777778,1,1.777778,0,0.0,0,0.0,14,24.888889,320.420778,231.616718,469.414191,606.655715,369.027252,0.0,0.0,0.0,0.15567,0.034332,0.0,0.0,0.190002,7.295673,12.970086,40,71.111111,8,0.012461,0.024308,3,0.070109,0.618605,Cluster 3 · building-dense / limited recreation POIs,7336,26.296161,1320.452725,16.505659,False,921.607567,11.520095,False,762.397554,9.529969,False,664.964341,8.312054,False,671.542871,8.394286,False,0,0,31,0,2,125,1,2,70,1,1,13,1,1,24,10068005064,2.796614,5.902016,2.072572,5.558356,1.41253,6.746736,1.476132,5.630969,1.320462,6.357082,42.275791,59.117418,38.642381,healthcare,0,44.23,45.956,26.213,40.33
C006_022,6,22,0.5625,111.0,15953.889239,72.485272,0.028362,197.333333,2,3.555556,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,662.842581,649.604795,438.328467,1148.52407,1114.015382,0.0,0.0,0.0,0.0,0.034843,0.0,0.0,0.034843,1.867218,3.319499,8,14.222222,8,0.012461,0.022792,5,-3.142376,1.276454,Cluster 5 · limited retail / low building coverage,7105,84.602814,856.700022,10.70875,False,856.700022,10.70875,False,541.385681,6.767321,False,1916.427043,23.955338,False,1535.811755,19.197647,False,0,2,9,0,10,41,1,1,31,0,0,7,0,0,11,4427898958,1.304505,8.209051,1.304505,8.209051,0.83368,8.117409,3.097433,7.733932,2.567516,7.477129,23.976153,59.817263,32.532032,park,0,18.25,20.824,33.686,23.01
C006_023,6,23,0.5625,106.0,47296.859142,171.672794,0.084083,188.444444,8,14.222222,0,0.0,1,1.777778,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,6,10.666667,531.362235,118.026863,250.649641,438.735165,900.575738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.907447,10.502128,41,72.888889,8,0.012461,0.020984,5,-1.613974,0.71952,Cluster 5 · limited retail / low building coverage,31129,35.573218,1010.725372,12.634067,False,560.90386,7.011298,False,553.200375,6.915005,False,909.442641,11.368033,False,2504.537677,31.306721,False,0,1,1,1,1,3,1,2,6,0,1,2,0,0,0,9644937759,1.155306,10.935686,0.0,,0.600732,11.510974,0.84808,13.40444,3.203909,9.771414,28.952825,54.75311,31.412788,education,0,37.691,32.271,59.596,41.27
C006_024,6,24,0.5625,152.0,47215.357324,63.720724,0.083938,270.222222,14,24.888889,1,1.777778,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,11,19.555556,243.319823,639.057113,561.946831,332.185436,944.543052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.046319,21.415677,61,108.444444,8,0.012461,0.018709,5,-1.368411,0.494457,Cluster 5 · limited retail / low building coverage,31087,69.324089,1110.244039,13.87805,False,759.968929,9.499612,False,635.112631,7.938908,False,910.70219,11.383777,False,1590.526476,19.881581,False,0,1,1,1,1,7,1,4,7,0,2,6,0,0,1,12848601637,2.005389,6.920377,2.513637,3.779229,1.716126,4.626063,1.640454,6.939408,3.462189,5.742488,30.456195,54.315708,31.651782,education,0,47.263,49.58,55.84,50.218
C006_025,6,25,0.5625,32.0,2688.421749,55.33318,0.004779,56.888889,3,5.333333,0,0.0,0,0.0,1,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,980.338334,922.789293,436.230659,837.620494,1448.546339,0.0,0.0,0.000967,0.0,0.0,0.0,0.0,0.000967,12.122417,21.550963,70,124.444444,8,0.012461,0.016447,5,-2.69038,0.613083,Cluster 5 · limited retail / low building coverage,30994,41.582385,1777.776164,22.222202,False,1207.168075,15.089601,False,661.669783,8.270872,False,1475.681282,18.446016,False,2132.815001,26.660188,False,0,0,1,0,0,13,1,1,8,0,0,4,0,0,1,4926248353,3.455944,6.43014,2.707282,5.573709,1.245024,6.64314,2.65696,6.942528,4.1928,6.358563,15.914982,71.539658,35.447177,education,0,31.034,53.511,68.25,48.205
C006_026,6,26,0.5625,102.0,11893.72848,52.71194,0.021144,181.333333,8,14.222222,0,0.0,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,5,8.888889,1728.560662,499.543711,1071.408252,762.025171,1539.685861,0.0,0.0,0.028657,0.0,0.0,0.0,0.0,0.028657,11.047275,19.639599,60,106.666667,8,0.012461,0.01394,5,-2.525314,0.255473,Cluster 5 · limited retail / low building coverage,30711,47.849976,2384.921096,29.811514,False,584.557384,7.306967,False,1268.814715,15.860184,False,1419.884405,17.748555,False,2033.564669,25.419558,False,0,0,1,2,2,24,0,0,11,0,0,4,0,0,1,4926248109,4.502255,6.621463,1.244493,5.871442,2.291336,6.921807,2.634992,6.735714,4.558166,5.576708,22.369103,72.268663,38.606976,healthcare,0,35.568,53.826,67.162,49.857
C006_027,6,27,0.5625,131.0,49315.649421,48.52109,0.087672,232.888889,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,2032.790872,522.020081,1535.395287,888.464923,1625.100081,0.0,0.0,0.0,0.0,0.0,0.093558,0.0,0.093558,4.964867,8.826429,45,80.0,8,0.012461,0.010953,5,-3.369633,0.147718,Cluster 5 · limited retail / low building coverage,42272,90.967479,2968.314508,37.103931,False,810.562906,10.132036,False,1940.42844,24.255356,False,1269.342034,15.866775,False,1883.022298,23.537779,False,0,0,0,0,4,23,0,0,6,0,0,3,0,0,1,9482475108,5.070838,7.31712,1.011751,10.014354,2.952916,8.214036,3.708678,4.278283,3.458159,6.806447,30.248834,73.979393,43.0185,market,0,37.418,31.369,68.686,43.118
C006_028,6,28,0.5625,0.0,0.0,0.0,0.0,0.0,3,5.333333,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,2416.704899,651.725032,1857.493173,1457.071541,1444.287271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.012461,0.008197,4,-5.297068,2.150082,Cluster 4 · road-sparse / intersection-sparse,42527,494.483907,3032.228584,37.902857,False,645.801142,8.072514,False,2614.776192,32.684702,False,2633.926494,32.924081,False,2050.221012,25.627763,False,0,0,0,3,5,12,0,0,0,0,0,0,0,0,1,4926429471,3.038807,12.472941,0.0,,2.111547,15.479031,3.426178,9.609565,1.426128,17.970168,11.430793,77.041213,36.100338,market,0,8.165,9.199,75.109,25.263
C006_029,6,29,0.5625,3.0,74.726798,24.372262,0.000133,5.333333,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,2256.741091,699.949881,1697.610535,2140.501118,1231.120379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.910938,5.175001,2,3.555556,8,0.012461,0.004663,4,-4.777557,1.055218,Cluster 4 · road-sparse / intersection-sparse,30601,91.01085,13004.409769,162.555122,False,1067.920066,13.349001,False,13000.333837,162.504173,False,13013.24036,162.665504,False,12558.311317,156.978891,False,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,374130814,2.288369,71.035354,0.0,,1.36111,119.39096,2.675741,60.792703,0.675691,232.323624,12.286159,85.157465,40.340535,market,0,14.16,19.032,78.429,31.932
C006_030,6,30,0.320161,29.0,9015.241506,114.963369,0.028158,90.579326,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2300.160463,954.488922,1707.598394,2551.930808,1360.804186,0.0,0.0,0.013459,0.0,0.0,0.0,0.0,0.013459,0.121461,0.379375,0,0.0,5,0.007788,0.000691,1,-5.541526,-0.857213,Cluster 1 · market-distant / service-light,30603,507.323275,14156.614321,176.957679,False,2344.835748,29.310447,False,14139.450829,176.743135,False,14082.049919,176.025624,False,13835.226999,172.940337,False,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,374130814,2.288369,77.329162,0.0,,1.36111,129.85225,2.675741,65.785757,0.675691,255.946042,21.487818,90.143857,47.679511,market,0,20.187,23.367,79.899,36.228
C007_003,7,3,0.078495,493.0,36824.571607,56.961806,0.469131,6280.637772,36,458.626693,1,12.73963,0,0.0,1,12.73963,24,305.751129,0,0.0,0,0.0,0,0.0,10,127.396304,251.571426,239.947255,70.362428,251.656702,251.913969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.697674,21.62774,13,165.615195,3,0.004673,0.0,3,1.231826,-4.378102,Cluster 3 · building-dense / limited recreation POIs,275,23.499599,428.986767,5.362335,False,359.040878,4.488011,False,23.499599,0.293745,False,428.986767,5.362335,False,428.986767,5.362335,False,4,9,22,19,28,82,23,27,85,1,2,13,1,3,9,3308359120,0.791074,6.778552,0.736379,6.094701,0.0,,0.791074,6.778552,0.791074,6.778552,75.816485,28.207621,24.114664,education,0,89.37,77.232,53.064,76.045
C007_004,7,4,0.517967,1962.0,175332.110709,61.25688,0.3385,3787.885152,36,69.50248,3,5.791873,6,11.583747,0,0.0,12,23.167493,0,0.0,0,0.0,0,0.0,15,28.959367,599.437847,264.065821,379.660844,533.02407,576.870742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.935975,17.252011,59,113.906842,7,0.010903,0.004078,3,-0.263643,-1.767297,Cluster 3 · building-dense / limited recreation POIs,255,58.745339,1047.359706,13.091996,False,470.86266,5.885783,False,570.831658,7.135396,False,881.078059,11.013476,False,943.403853,11.792548,False,0,2,29,8,18,95,3,15,95,0,1,13,0,1,16,10083061625,2.620827,4.995368,0.957109,6.149546,1.294015,5.514154,1.903892,5.784716,2.622529,4.496633,65.863142,46.81182,37.223769,healthcare,0,73.523,66.921,62.535,68.465
C007_005,7,5,0.5625,1539.0,187217.627425,64.550015,0.332831,2736.0,88,156.444444,3,5.333333,5,8.888889,5,8.888889,25,44.444444,3,5.333333,6,10.666667,1,1.777778,40,71.111111,151.101748,291.461855,112.698345,497.524468,105.682635,0.092643,0.0,0.045859,0.011366,0.0,0.0,0.0,0.149868,9.932581,17.657922,90,160.0,8,0.012461,0.007909,6,2.218977,-0.829063,Cluster 6 · high building coverage / retail-rich,35844,80.157753,871.792001,10.8974,False,395.263952,4.940799,False,121.520059,1.519001,False,823.817042,10.297713,False,870.816234,10.885203,False,0,3,42,4,14,130,3,11,124,0,3,14,0,4,18,3306536786,1.533305,7.107131,0.445385,11.093327,0.112141,13.545489,1.086179,9.480679,1.199646,9.073679,78.17522,38.753888,33.679118,healthcare,0,70.07,72.03,61.283,68.559
C007_006,7,6,0.5625,2059.0,272471.412003,82.716866,0.484394,3660.444444,217,385.777778,5,8.888889,18,32.0,13,23.111111,66,117.333333,5,8.888889,10,17.777778,1,1.777778,99,176.0,339.348995,219.435487,47.358844,322.532948,136.746415,0.014201,0.00409,0.276125,0.006778,0.013287,0.0,0.001598,0.316079,13.249532,23.554723,152,270.222222,8,0.012461,0.010976,6,3.410254,-1.329093,Cluster 6 · high building coverage / retail-rich,38949,19.661054,446.141877,5.576773,False,347.378863,4.342236,False,81.96223,1.024528,False,919.962222,11.499528,False,192.39486,2.404936,False,8,19,136,27,66,365,26,57,217,0,4,17,6,13,35,3287247976,1.073665,5.194149,0.890735,4.874893,0.169049,6.06055,2.287935,5.026161,0.469273,5.124812,87.610161,27.099533,25.08498,park,0,85.575,89.23,23.608,71.362
C007_007,7,7,0.5625,2701.0,278497.625586,73.557711,0.495107,4801.777778,317,563.555556,16,28.444444,27,48.0,22,39.111111,66,117.333333,2,3.555556,10,17.777778,5,8.888889,169,300.444444,151.588943,64.231054,151.588943,219.410429,190.806703,0.0,0.0,0.0,0.007977,0.018379,0.0,0.0,0.026356,13.171712,23.416376,145,257.777778,8,0.012461,0.014511,6,4.311043,-0.80053,Cluster 6 · high building coverage / retail-rich,38824,17.704737,226.144402,2.826805,False,226.144402,2.826805,False,226.144402,2.826805,False,336.9428,4.211785,False,275.579469,3.444743,False,10,41,185,39,96,542,23,63,306,4,4,24,2,6,56,11663461788,0.542917,5.206703,0.542917,5.206703,0.542917,5.206703,0.823836,5.112409,0.682018,5.050808,75.972006,19.916407,17.0451,education,0,86.703,79.938,18.274,67.228
C007_008,7,8,0.5625,2239.0,284710.103617,93.564982,0.506151,3980.444444,441,784.0,27,48.0,62,110.222222,56,99.555556,67,119.111111,4,7.111111,11,19.555556,3,5.333333,211,375.111111,251.557283,40.428004,101.252686,446.872067,98.30841,0.015016,0.005363,0.0,0.019847,0.015098,0.0,0.004697,0.060021,14.157747,25.169328,138,245.333333,8,0.012461,0.017379,2,4.844024,-0.679605,Cluster 2 · recreation/culture-rich / transport-POI-rich,14531,24.832698,379.997696,4.749971,False,24.832698,0.310409,False,122.153268,1.526916,False,744.782559,9.309782,False,207.388386,2.592355,False,36,69,266,90,203,822,32,95,464,5,11,35,5,10,91,387095973,0.711244,6.678394,0.0,,0.274211,5.568394,1.481555,6.283792,0.274211,9.453863,89.269051,13.180404,12.331775,park,0,88.017,81.54,27.465,70.612
